popularity
51
31
25
28
46
60
21
24
0
18
20
43
52
44
65
34
38
0
44
6
21
16
12
10
44
40
42
48
39
0
0
72
39
0
17
51
50
43
34
36
0
14
19
0
80
22
54
41
38
24
47
19
42
24
19
38
36
35
32
49
44
49
58
45
60
47
5
1
0
19
42
64
1
6
67
17
26
18
18
71
51
28
18
11
37
66
54
47
39
45
0
11
0
10
42
33
26
39
53
18
0
0
1
29
67
60
71
40
4
53
9
18
18
28
64
35
41
0
0
53
47
49
32
53
50
55
0
9
21
44
47
42
60
0
19
0
40
58
58
14
58
2
36
68
11
19
17
75
42
19
0
18
2
73
38
35
47
41
38
39
18
46
35
20
25
0
20
21
38
37
11
59
24
80
38
37
42
57
75
38
45
56
0
51
55
28
12
20
32
21
0
32
59
0
26
17
61
55
64
24
15
41
74
18
68
20
21
31
16
37
57
0
58
26
22
29
47
45
24
27
39
47
21
29
10
45
12
40
21
56
24
70
59
26
28
63
29
29
50
23
13
62
35
43
32
40
0
41
23
21
48
33
38
71
35
22
49
27
37
58
54
59
36
52
23
56
1
1
36
30
34
0
74
56
0
33
79
37
29
50
21
0
7
20
0
0
0
36
55
60
46
0
50
55
50
47
28
23
1
19
60
51
62
51
33
57
34
0
33
42
64
34
32
86
18
34
43
56
50
13
2
6
34
37
52
41
21
29
33
2
22
48
24
44
56
23
31
31
24
0
5
40
40
48
27
56
24
26
59
36
60
31
2
28
16
22
32
40
0
0
41
53
43
30
43
21
0
47
53
3
66
59
61
58
40
61
48
0
51
49
0
17
19
25
22
63
33
19
62
66
44
18
0
23
35
4
63
50
67
42
51
57
13
37
21
46
68
41
0
46
51
24
32
50
30
0
39
20
11
49
15
36
3
57
35
4
48
21
40
21
0
38
12
0
0
25
66
45
0
17
19
16
50
0
0
5
56
31
26
42
22
37
31
26
41
20
46
9
47
0
33
9
24
66
55
28
0
23
33
50
50
48
0
24
21
27
39
43
30
68
22
21
49
55
37
57
32
26
81
44
34
20
40
56
63
5
0
27
23
0
17
25
52
54
20
0
39
22
51
43
0
0
0
55
23
41
65
23
60
52
52
0
51
28
41
45
62
51
21
52
34
31
47
18
75
43
11
68
36
29
25
22
25
18
36
21
5
64
38
39
41
75
20
75
69
16
21
65
45
53
53
28
22
55
32
30
34
38
35
36
63
71
55
45
21
63
31
1
42
46
18
24
59
54
22
29
61
42
20
0
8
46
52
17
39
49
1
28
20
24
21
46
26
57
45
41
53
51
0
49
19
59
0
20
24
8
54
41
27
56
0
43
27
58
61
20
20
42
49
49
29
60
56
14
79
0
48
24
44
54
65
31
58
26
26
20
39
50
13
37
30
69
34
22
18
55
51
0
25
52
50
14
16
19
17
52
64
54
19
0
51
54
0
39
65
18
43
60
33
72
28
19
24
20
17
24
25
47
44
53
15
45
1
44
39
42
58
53
29
50
36
21
30
0
0
41
0
43
10
21
11
6
29
19
57
44
25
20
56
72
59
34
20
29
37
34
33
0
43
67
11
20
0
61
42
37
70
52
25
40
54
38
1
65
0
44
3
29
34
50
59
5
49
0
44
60
2
77
18
19
56
23
0
41
10
9
40
23
24
57
21
54
19
0
25
60
62
64
22
58
29
46
56
59
40
45
72
33
45
0
31
46
45
29
0
64
38
30
63
55
51
20
14
65
0
26
40
66
11
65
42
43
43
44
22
73
30
20
67
3
0
21
48
44
31
25
45
53
45
39
20
50
38
17
46
60
24
52
41
38
0
48
57
0
39
30
40
8
44
56
0
0
66
64
35
37
39
26
11
7
8
41
24
43
0
29
42
41
44
5
43
53
51
50
74
33
13
24
24
49
60
66
22
58
62
41
31
58
43
51
52
27
41
78
0
23
11
0
91
21
72
52
29
12
51
29
40
39
39
40
20
37
44
40
36
1
53
38
21
41
20
62
62
49
22
39
41
56
57
77
44
0
66
0
0
38
20
28
11
57
0
25
19
18
65
19
25
0
45
18
24
22
47
39
36
68
23
23
22
9
23
62
67
49
19
27
50
43
51
17
51
10
60
54
18
47
43
66
41
79
42
23
56
23
48
8
44
21
11
43
55
28
39
0
32
67
45
50
54
54
19
12
32
50
32
44
0
20
25
66
27
48
61
18
50
29
0
59
43
0
27
36
18
32
26
1
55
36
0
66
37
20
24
43
82
26
7
0
39
43
33
45
16
18
0
47
37
62
58
65
42
56
16
39
9
21
0
13
22
29
45
24
46
0
67
29
51
38
30
8
64
13
25
21
36
21
62
61
42
11
23
9
21
22
53
41
36
0
26
43
34
11
8
42
3
62
22
8
32
0
65
0
61
62
0
26
39
17
48
5
47
40
63
39
22
28
20
51
0
21
54
67
29
0
11
46
18
22
40
0
38
22
37
22
29
38
45
41
41
0
43
40
48
65
48
10
30
30
47
62
42
50
61
42
66
28
47
25
17
50
56
1
74
63
18
47
39
7
26
55
16
14
39
19
36
0
23
52
35
16
28
44
49
0
36
0
74
38
54
1
57
25
27
0
0
41
37
33
53
31
9
53
33
44
24
5
45
22
67
58
8
9
0
45
31
50
41
67
0
38
48
18
19
31
23
35
10
57
50
45
32
20
8
48
69
27
76
38
29
5
29
34
0
42
21
20
14
58
17
36
9
0
25
25
58
38
54
12
0
0
42
61
53
0
55
25
56
45
0
37
45
0
43
54
12
26
43
22
57
61
49
20
48
0
28
15
36
38
22
52
36
60
55
21
35
64
0
58
51
0
21
57
21
30
49
0
36
31
44
69
42
51
0
65
31
46
47
28
23
28
68
25
66
0
23
26
19
28
43
56
44
0
65
31
68
31
38
39
48
56
5
26
37
17
12
0
50
29
59
41
74
32
34
0
18
21
21
0
38
81
45
49
12
42
19
40
44
63
58
0
0
37
22
69
0
45
54
23
0
89
34
75
59
45
10
36
32
24
10
28
34
39
66
57
31
45
35
56
30
6
51
59
69
53
28
54
21
36
35
31
21
39
41
7
60
18
41
44
54
41
61
27
35
8
58
26
37
56
33
45
1
26
81
31
27
12
54
38
0
19
0
18
70
47
30
3
75
45
33
29
53
0
38
0
0
57
83
7
43
40
56
59
56
50
41
33
48
63
33
44
59
36
56
54
36
41
10
5
51
29
24
32
47
35
24
44
66
48
10
0
60
28
45
34
38
79
41
51
10
39
30
0
25
0
62
23
3
44
0
41
71
33
71
78
57
39
51
24
9
46
42
42
17
25
0
50
55
28
5
43
8
59
48
40
58
61
31
0
18
31
46
73
45
30
46
54
50
0
0
23
25
69
0
65
43
20
57
17
42
0
0
0
43
51
47
49
23
46
57
57
25
44
0
27
60
20
24
45
46
54
54
0
48
43
39
56
63
19
14
0
41
48
47
0
34
57
35
51
56
34
8
66
0
19
60
44
56
0
38
46
33
39
45
46
69
47
18
60
51
22
19
28
59
51
51
29
51
52
31
30
28
28
21
60
44
0
22
60
35
12
53
59
0
70
36
36
0
8
25
41
1
60
46
48
22
63
35
9
57
49
0
31
20
27
34
32
43
55
75
21
22
0
69
61
35
80
18
43
22
18
63
0
20
64
20
38
23
44
38
57
45
21
41
55
57
28
1
43
0
59
31
28
22
14
47
26
48
0
33
38
57
0
81
43
51
47
45
0
45
46
58
0
33
38
42
35
49
75
26
0
52
1
23
28
9
45
40
19
53
25
43
23
0
63
40
18
37
31
78
0
63
2
25
42
0
23
54
17
0
24
67
36
37
59
71
47
12
48
0
46
20
1
0
44
18
23
85
1
38
0
48
0
0
21
15
23
55
28
0
3
17
0
37
39
22
71
43
43
31
51
10
0
7
26
68
30
5
0
37
0
44
15
53
27
69
28
33
61
0
40
0
0
45
24
24
59
15
10
48
16
0
41
39
25
20
58
49
30
0
0
45
24
62
54
36
56
62
11
55
54
54
20
60
45
48
53
17
16
16
30
51
10
53
44
28
32
54
0
0
32
40
50
57
25
46
22
45
55
41
0
38
18
50
24
41
36
24
53
12
21
0
45
0
63
34
0
42
45
46
25
29
58
0
3
0
18
52
62
37
35
58
13
23
45
47
16
0
29
80
22
42
4
27
60
63
54
37
28
3
3
42
12
20
0
41
47
43
22
56
66
56
42
26
37
33
0
41
30
60
23
45
21
24
22
18
66
16
0
13
35
0
5
47
5
60
50
32
25
24
11
33
0
39
58
60
65
36
40
0
66
28
40
61
43
61
11
42
61
25
46
26
28
20
45
40
0
29
31
63
9
52
29
34
48
22
64
38
26
33
56
36
49
22
9
0
0
69
46
53
55
67
0
52
20
26
78
57
0
0
31
57
35
64
61
54
37
30
53
29
34
55
36
69
84
45
19
23
50
44
55
67
5
26
13
68
28
0
14
0
17
42
39
0
55
38
61
0
45
25
32
61
50
38
37
21
31
51
39
49
0
38
0
46
21
68
43
26
19
23
52
0
5
30
64
17
29
50
36
47
1
65
33
62
42
56
27
49
61
57
39
65
37
20
7
0
0
22
8
0
1
29
46
50
13
20
37
26
42
7
24
0
20
55
39
0
10
32
69
0
56
31
51
0
42
22
30
23
18
0
23
43
12
10
43
61
33
20
37
27
49
30
44
20
46
16
1
19
27
24
49
13
0
0
51
42
38
59
67
19
21
34
0
19
18
11
25
20
11
89
23
24
21
54
46
57
24
12
28
0
57
21
46
48
0
83
41
21
64
29
21
41
21
40
43
41
58
71
0
38
61
0
36
19
52
35
35
23
19
63
17
74
65
78
23
57
0
0
17
76
24
19
26
44
66
23
29
21
14
17
66
27
24
5
67
58
45
45
49
36
32
54
9
37
2
27
21
23
31
42
19
59
62
13
38
48
20
55
46
26
51
44
24
46
0
22
20
20
42
46
60
13
0
25
63
12
50
42
42
61
36
32
72
0
24
22
39
44
32
54
38
40
21
52
43
0
44
64
38
39
49
0
64
11
18
32
43
58
25
22
0
37
21
18
21
40
61
35
40
16
9
58
35
24
64
26
26
26
0
56
77
47
20
39
37
47
0
39
49
0
14
0
0
27
27
59
73
2
48
0
57
62
42
82
46
8
61
31
19
33
76
31
41
2
51
53
64
56
43
0
60
59
80
27
26
76
36
34
50
26
17
49
38
55
27
28
11
39
0
56
57
24
0
39
9
67
54
68
65
34
18
42
26
37
75
16
21
38
23
10
21
27
36
55
54
47
0
23
20
28
55
38
46
43
64
75
33
25
25
71
73
45
47
43
14
24
15
18
37
1
54
59
59
36
0
29
51
41
59
58
24
61
54
52
17
41
51
75
0
56
60
0
33
18
0
63
20
14
34
69
28
47
30
0
44
0
19
31
55
38
41
39
39
48
48
44
45
26
0
0
52
22
30
0
7
29
65
27
23
0
27
49
8
0
19
22
27
0
35
28
25
49
22
36
52
50
61
16
42
56
62
44
47
46
27
9
38
55
29
30
3
48
29
22
60
44
0
10
28
43
18
28
37
69
44
66
60
43
37
44
31
52
27
0
63
61
70
43
48
51
0
22
39
14
62
22
7
65
0
59
17
65
16
45
43
56
25
41
39
41
65
25
29
18
1
36
47
41
28
0
6
29
42
44
44
9
0
39
51
27
32
36
6
33
24
31
17
55
23
65
50
36
62
17
60
39
23
30
61
50
55
8
26
70
0
20
8
22
38
23
36
24
24
9
12
0
28
42
23
60
21
44
0
59
52
0
53
44
22
0
52
45
37
43
74
35
66
26
56
0
44
15
45
69
1
12
46
74
47
45
41
22
59
43
35
0
45
46
37
42
50
37
0
0
25
18
68
55
19
24
19
56
75
44
51
1
13
45
42
43
38
29
43
65
0
33
62
35
22
10
59
39
59
59
47
57
58
52
29
45
43
10
72
33
0
44
18
44
12
7
61
71
38
45
12
2
49
31
42
22
55
37
19
71
51
44
12
20
25
58
26
0
24
19
22
15
0
17
35
50
32
18
16
0
20
13
73
36
6
0
32
28
17
41
53
0
32
41
58
38
21
36
16
2
46
28
20
0
55
19
41
28
0
67
37
40
43
28
48
57
49
19
0
62
46
48
0
64
0
0
11
65
40
20
16
11
20
37
22
34
17
51
38
25
32
57
17
48
27
35
52
12
22
36
25
0
64
1
18
75
35
38
5
41
42
38
0
51
21
29
44
26
90
51
43
0
0
49
39
30
37
5
52
55
51
53
46
30
24
49
11
55
59
23
53
26
31
23
26
2
43
66
38
39
66
0
50
14
41
14
12
24
59
3
20
26
21
21
45
44
52
58
42
67
22
60
0
46
44
68
39
47
55
66
23
0
45
6
47
0
19
44
65
57
22
19
56
0
0
10
55
0
26
49
19
30
53
23
23
49
71
18
30
78
24
0
44
27
1
27
18
35
33
7
57
8
70
11
25
36
5
0
41
37
55
44
2
44
26
33
38
21
49
66
0
0
43
40
23
36
88
74
13
46
72
52
26
44
1
51
41
51
21
36
0
0
48
0
35
19
81
10
28
68
30
46
27
42
0
82
52
22
62
53
61
44
34
29
61
28
0
38
45
31
60
56
58
37
28
43
70
40
0
39
0
22
51
25
28
12
62
19
44
68
0
20
34
20
39
69
21
23
7
54
47
21
42
24
20
45
32
27
25
57
59
42
8
0
0
27
71
63
0
21
22
36
41
30
43
53
67
48
31
27
42
76
27
0
36
0
32
0
41
21
22
33
27
35
21
0
53
51
10
24
20
29
48
0
55
26
23
17
38
22
16
20
44
71
44
31
70
17
29
70
53
31
50
27
19
40
20
24
34
13
60
21
10
39
3
38
52
35
62
28
41
17
26
46
62
34
32
43
45
77
51
0
57
12
27
40
49
69
55
0
45
38
1
57
49
13
67
42
53
8
0
24
0
33
10
6
46
39
45
53
24
56
1
0
60
0
33
40
76
13
4
40
59
67
6
34
58
54
59
24
25
0
47
21
23
20
0
22
19
62
46
59
23
41
31
85
13
58
37
55
29
51
17
14
34
70
0
40
20
18
47
33
29
43
68
27
23
66
0
67
54
57
49
43
40
57
41
41
12
0
0
25
46
8
29
0
34
20
8
24
38
0
1
49
15
13
48
71
78
22
21
37
18
26
18
53
0
0
0
54
0
0
40
20
57
36
11
53
43
20
77
35
30
36
50
48
24
0
12
0
42
54
0
41
19
53
61
0
35
52
22
26
0
43
28
66
24
5
66
63
0
74
26
0
45
21
63
33
0
32
29
11
23
50
57
71
64
74
18
20
48
57
28
30
45
9
0
55
41
45
26
42
45
3
1
23
13
34
12
52
63
61
0
30
35
55
70
83
2
18
56
31
40
42
29
31
52
0
17
24
54
20
34
0
38
21
25
40
10
39
45
25
27
38
29
46
61
66
28
60
23
2
32
55
0
26
13
25
1
33
27
39
62
25
0
36
44
60
3
62
62
23
32
62
40
35
28
16
8
23
47
51
23
28
24
34
32
17
45
65
25
56
42
58
25
10
20
0
15
29
23
45
49
45
40
41
35
79
30
21
29
19
25
31
0
0
43
34
39
52
54
50
25
0
52
86
44
33
0
0
54
4
56
59
55
21
30
24
0
34
21
49
41
76
1
25
42
21
57
44
0
89
20
34
68
34
51
20
58
28
58
43
22
66
47
50
22
12
44
53
35
49
26
49
38
71
0
38
48
18
30
44
21
47
25
53
0
57
1
19
44
20
30
54
61
77
54
34
35
21
22
0
44
39
41
37
70
24
34
53
57
13
83
41
60
38
51
68
5
50
33
0
46
36
22
48
59
22
66
41
7
28
28
45
59
47
28
38
0
0
38
36
51
20
2
49
85
35
21
21
0
1
10
0
61
19
53
36
40
19
43
30
43
2
0
31
45
51
57
21
62
23
63
64
19
0
21
0
51
46
42
74
63
9
62
35
64
40
22
22
44
23
60
36
36
46
0
9
49
0
32
43
23
34
19
62
30
26
18
59
13
22
21
12
36
17
43
35
22
40
17
59
20
23
56
75
84
19
57
43
0
53
64
20
27
23
64
36
43
28
23
28
14
53
31
27
47
75
0
22
32
69
1
52
61
25
50
14
32
10
37
54
0
45
19
81
0
0
64
48
0
49
21
47
47
0
54
51
59
25
44
19
83
40
17
33
39
47
47
58
36
27
32
60
22
29
35
58
14
54
22
51
61
15
61
28
0
53
0
20
24
45
36
0
24
35
20
31
51
41
26
12
18
35
32
62
28
31
20
35
40
17
27
45
51
26
49
22
0
70
33
32
52
38
58
6
18
45
25
0
2
21
27
34
22
0
57
45
55
64
54
23
41
0
36
67
37
0
59
50
20
21
43
0
33
46
37
1
69
20
40
49
51
18
41
43
48
24
20
0
55
5
53
64
20
72
50
44
67
0
31
41
80
24
26
9
49
71
21
42
27
25
0
67
26
12
0
66
20
0
0
58
23
51
52
28
43
20
33
29
74
37
28
19
44
34
21
53
24
44
40
55
50
39
50
39
0
22
61
35
0
20
19
39
39
60
0
48
25
36
39
32
0
29
16
54
54
27
45
50
46
30
0
0
34
24
22
67
44
54
73
51
46
18
15
0
18
51
18
56
13
18
0
61
39
23
37
49
42
24
0
30
63
54
0
25
20
45
12
55
2
0
60
18
28
0
36
18
1
27
55
21
39
0
60
43
66
43
0
22
47
56
47
63
36
30
56
47
22
45
52
0
36
50
25
41
0
32
38
55
4
45
27
21
21
32
0
23
61
59
51
54
0
12
65
40
0
59
66
0
24
49
21
40
16
19
20
45
33
70
9
30
22
16
11
27
0
40
18
62
80
0
39
77
53
45
20
27
32
62
25
39
45
1
25
46
8
0
63
0
21
41
21
36
56
49
46
51
14
12
4
27
8
19
71
39
52
55
13
0
26
39
11
16
35
14
0
0
59
50
23
22
7
73
0
49
44
21
0
19
61
0
17
42
22
25
22
10
57
23
25
20
46
26
43
21
5
68
13
39
31
56
73
26
0
53
7
42
48
55
64
19
49
0
49
75
21
0
52
28
27
71
61
37
24
58
29
24
30
0
16
0
17
8
9
23
17
4
67
63
10
23
28
75
61
60
42
32
48
51
16
20
30
46
31
25
66
36
58
39
56
42
40
43
66
26
83
53
29
31
72
0
54
50
45
28
42
65
48
26
62
50
50
25
57
22
56
48
19
46
35
0
16
26
0
52
37
60
19
30
0
18
20
67
42
19
38
9
28
28
4
25
9
60
66
47
59
46
10
40
75
14
0
18
48
52
20
0
44
41
34
22
44
22
21
32
57
51
26
66
26
34
23
61
44
12
42
10
16
42
37
38
34
49
62
32
48
23
0
63
18
28
11
29
0
0
68
0
0
29
51
16
0
72
17
0
29
52
79
25
20
12
0
0
29
55
6
27
47
0
12
0
24
0
30
65
46
62
33
48
4
49
36
56
30
23
57
52
20
71
6
0
4
49
28
28
23
23
44
72
35
20
20
31
37
47
0
21
10
43
43
27
61
48
21
73
21
48
29
23
58
0
0
9
57
62
55
25
1
37
80
36
56
0
51
0
0
52
38
24
23
41
57
19
49
41
4
28
69
46
24
56
13
41
18
22
39
0
0
44
14
59
25
0
62
47
0
69
67
11
44
46
46
32
39
28
33
21
0
46
25
26
55
65
41
41
39
17
43
23
0
35
36
27
21
23
22
28
34
38
34
0
24
13
46
9
18
46
49
37
67
23
12
43
39
19
25
22
54
45
19
38
31
39
18
35
24
0
24
45
52
40
34
6
54
38
42
60
37
31
70
27
32
20
17
65
48
32
44
0
35
49
0
23
20
47
26
40
0
58
22
56
74
37
33
28
9
4
6
0
80
0
25
26
35
37
25
48
22
0
29
0
23
51
27
42
57
40
39
0
35
59
0
41
46
71
67
49
29
51
0
44
28
24
82
50
47
3
23
26
53
21
41
63
14
46
0
25
4
11
41
5
42
0
11
45
38
26
43
54
27
24
45
46
28
41
18
32
0
22
59
69
34
31
24
58
15
19
54
63
31
11
0
27
52
21
32
23
49
64
52
27
0
23
23
0
54
76
20
5
20
35
60
13
42
52
24
43
38
83
6
55
33
5
29
28
21
12
18
25
55
54
72
62
1
8
58
56
69
9
0
59
1
24
21
44
15
0
19
54
46
64
63
1
49
31
45
0
54
78
24
47
33
33
33
35
14
40
0
15
37
22
60
31
14
56
44
79
17
69
27
61
18
20
0
39
44
52
20
0
49
55
0
14
0
45
10
36
27
55
42
18
0
0
39
29
43
32
32
47
70
51
29
26
56
0
0
70
44
20
50
31
47
50
82
37
33
44
47
10
15
39
64
41
18
0
46
22
38
51
40
1
62
29
54
58
0
48
55
60
35
29
45
14
0
16
27
59
34
67
44
0
40
42
43
54
1
60
0
13
13
24
44
48
37
50
24
68
28
13
44
67
1
21
41
56
34
1
57
22
56
60
36
0
0
0
36
47
21
60
52
34
15
21
20
44
0
56
18
19
4
17
34
64
18
57
39
79
25
48
35
60
23
74
16
20
15
20
17
13
1
0
0
30
20
33
4
0
22
43
18
0
69
0
11
0
34
55
0
53
0
23
7
0
60
58
47
60
0
64
44
58
16
42
40
21
60
0
20
26
2
64
54
65
23
51
28
24
26
28
30
61
38
22
56
39
62
59
11
0
31
64
49
43
41
38
47
29
0
51
0
17
53
22
44
0
16
66
19
18
9
9
30
28
21
74
32
42
66
39
57
27
34
51
56
66
2
17
8
44
50
56
21
22
45
48
27
27
26
44
21
47
42
26
44
74
0
35
68
53
22
0
27
24
48
31
52
26
72
43
28
63
48
0
48
64
44
29
0
17
15
79
26
3
19
0
22
22
18
51
49
53
35
30
35
24
47
29
63
34
50
32
72
29
0
23
28
66
44
0
49
46
71
53
13
26
55
52
33
76
36
43
2
40
19
25
66
59
0
29
24
24
41
0
50
66
1
0
18
66
46
41
38
44
66
0
24
11
38
55
33
28
58
31
42
0
73
59
0
17
0
0
23
12
27
46
72
35
32
53
35
20
36
74
24
19
36
58
5
54
42
36
16
57
41
64
68
0
50
66
28
0
39
15
15
55
22
60
44
2
32
51
21
11
24
2
8
50
20
1
57
48
0
16
20
60
21
44
34
34
6
25
20
10
53
41
52
23
40
6
51
34
38
12
24
49
22
0
15
49
55
57
28
76
0
43
54
64
34
30
1
44
18
0
37
41
5
54
56
24
7
45
26
18
1
71
0
13
0
55
5
6
0
11
20
18
0
61
16
41
43
60
65
47
24
84
71
46
17
80
41
0
50
43
70
59
56
61
28
30
47
10
36
32
49
40
54
10
16
0
14
31
53
39
36
68
0
36
17
21
63
26
60
9
45
19
49
37
45
39
25
13
30
52
0
0
33
30
60
47
50
22
43
45
0
72
58
66
10
0
58
37
46
70
56
22
26
0
54
49
72
39
38
36
12
17
10
22
11
46
32
21
73
58
15
0
55
0
32
12
33
0
0
5
28
53
51
0
10
46
20
36
40
44
52
43
60
34
66
23
71
33
43
38
23
19
26
26
71
44
45
57
18
37
31
0
21
42
57
21
45
48
22
22
30
31
76
19
55
59
24
0
21
19
35
40
45
21
31
6
17
24
42
36
24
35
10
46
21
25
43
0
22
19
19
25
35
26
61
62
19
21
46
0
12
37
46
20
47
3
62
52
64
52
49
2
47
43
6
25
57
28
36
24
67
49
68
0
54
64
29
29
42
63
23
34
29
15
50
53
24
29
24
63
16
57
40
47
58
75
32
48
40
76
48
74
16
9
26
33
37
28
40
33
42
15
21
21
15
0
0
57
25
21
19
28
16
50
21
15
0
17
45
54
43
23
40
10
44
39
20
28
0
5
39
44
33
51
7
16
0
52
50
62
26
0
31
2
37
69
39
75
44
42
55
81
38
30
52
51
40
21
2
37
21
27
68
52
20
31
69
62
78
61
63
0
1
55
47
36
43
71
17
24
28
31
41
43
31
24
24
23
51
0
75
33
24
49
0
58
25
11
39
15
49
0
24
59
25
20
42
0
63
67
19
27
25
56
36
0
41
0
24
22
64
61
0
2
56
67
16
18
60
21
46
75
36
16
27
56
5
23
22
37
33
24
43
42
26
77
0
42
23
71
11
11
32
26
14
11
58
0
42
55
39
25
58
18
39
47
25
45
41
35
51
0
65
39
53
34
28
68
42
20
72
0
20
57
39
34
55
53
20
59
54
45
0
38
23
23
76
44
0
18
9
23
18
34
54
36
7
56
0
8
32
25
14
0
55
0
25
44
0
41
48
50
32
35
31
8
15
40
9
43
51
0
42
57
34
66
57
21
47
0
30
23
38
44
50
1
49
39
52
19
30
24
37
26
41
58
54
0
11
22
2
54
32
31
60
27
61
45
0
0
67
72
25
0
23
24
52
0
36
57
32
22
60
51
72
22
44
0
0
34
21
48
27
15
13
56
25
52
9
44
23
19
0
18
0
65
55
54
22
57
26
48
0
48
59
58
25
40
38
26
5
0
20
46
21
33
51
38
23
53
20
0
26
22
2
40
47
47
0
5
13
21
26
66
0
35
62
0
17
37
2
50
55
5
39
60
53
61
21
68
16
52
0
0
36
72
52
35
21
61
0
16
69
58
38
46
58
65
18
51
52
51
48
25
17
21
62
59
48
36
0
55
0
25
23
22
46
28
13
65
46
21
30
59
50
0
19
45
20
28
43
37
72
0
52
0
39
0
30
65
81
30
59
22
26
46
18
18
28
43
0
0
21
28
28
67
61
30
0
0
10
2
31
41
50
16
45
48
0
19
8
36
0
55
24
44
17
22
31
30
41
59
0
40
49
57
23
19
0
23
42
26
0
56
0
46
44
22
65
28
47
28
0
75
17
0
44
10
71
68
46
22
35
0
24
31
41
10
52
0
0
30
41
35
48
38
34
49
43
18
25
52
31
51
33
42
46
62
65
0
10
26
10
56
22
0
5
16
72
60
20
7
1
26
56
56
60
50
44
35
0
23
18
59
7
28
5
20
17
0
56
15
76
17
41
79
14
26
25
32
27
45
39
60
27
46
60
34
38
50
19
73
34
25
21
0
63
17
0
10
15
37
1
0
9
71
18
0
54
0
13
37
22
23
40
49
1
22
22
20
36
21
0
7
29
37
23
25
59
22
16
27
0
55
63
37
61
77
0
1
23
80
61
68
45
61
27
51
39
16
53
53
26
43
35
42
0
11
0
4
58
37
59
52
56
31
49
16
38
16
49
63
53
50
30
28
21
46
40
22
0
42
37
44
21
0
48
10
13
74
34
19
41
22
37
16
43
29
21
50
71
59
40
27
20
18
57
66
20
34
83
58
21
42
45
55
9
52
62
65
67
46
48
51
0
29
55
28
2
28
22
35
0
20
1
0
48
44
36
48
50
44
42
0
62
33
55
43
45
50
30
70
35
50
26
28
0
37
0
4
54
24
65
12
37
39
16
43
45
67
70
65
25
0
25
46
43
41
0
0
9
72
49
36
32
18
0
21
60
57
18
24
55
25
43
21
37
57
62
47
33
56
23
42
38
63
59
49
0
35
45
46
27
22
15
20
0
21
40
0
15
33
1
21
37
8
23
62
53
29
68
60
76
5
91
33
0
15
19
35
60
60
33
42
0
63
74
42
49
0
36
20
55
5
38
62
42
31
85
25
26
52
44
30
0
24
33
24
49
54
8
12
0
1
0
34
60
37
17
11
0
58
22
43
46
0
53
50
52
61
45
0
43
27
65
30
14
43
77
69
36
9
68
67
3
20
48
23
12
74
39
39
47
1
64
0
26
56
21
50
14
31
45
41
58
31
31
39
0
46
47
29
26
9
48
27
58
20
50
